code,id,label,statement,subject,domain,minimumAge,maximumAge,competencyType,evidenceExpectationCount,alignmentCount,reviewStatus,sourceId,sourceReferenceId,sourceUri
ASFAI-ELA-DBDCB234B2,https://education.asfai.org/objectives/c4de341e-5161-5bf6-81df-64ee5f9a2a80,"Past, Present and Progressive Tense","Demonstrate the “Past, Present and Progressive Tense” objective: Use verbs to convey past and present tense correctly and consistently, including the progressive form (e.g., she is drumming, he was shouting), understanding how tense indicates time.",English,Grammar & Punctuation,6,9,CONCEPTUAL,3,1,unreviewed,mt_enj1sMcfOT,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_enj1sMcfOT,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-533F60532B,https://education.asfai.org/objectives/5bd5dc09-2756-56dc-abea-6e87a73afb24,Fair testing (age 8+),Demonstrate the “Fair testing (age 8+)” objective: Plan and carry out fair tests in which variables are controlled and failure points are considered to identify aspects of a model or prototype that can be improved.,Science,Scientific Inquiry,8,11,PROCEDURAL,3,1,unreviewed,mt_eoPcc4nrBE,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_eoPcc4nrBE,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-HIS-F337E2A3F7,https://education.asfai.org/objectives/b5827a14-18ed-50fa-86a0-45fe6d438942,Medieval Worlds Beyond Europe,"Demonstrate the “Medieval Worlds Beyond Europe” objective: The medieval world beyond Europe: the Islamic Golden Age (maths, medicine, architecture), the Mali Empire and Mansa Musa, Song Dynasty China; how the medieval world was connected through trade routes like the Silk Road.",History,Medieval Times,9,11,CONCEPTUAL,3,0,unreviewed,mt_eosO26KE-Z,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_eosO26KE-Z,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-47854C25D4,https://education.asfai.org/objectives/e739b593-505f-50e4-8707-1e351ee72061,Equivalent fractions on a number line,Demonstrate the “Equivalent fractions on a number line” objective: Understand two fractions as equivalent if they are the same size or the same point on a number line; recognise and show families of common equivalent fractions using diagrams.,Mathematics,Fractions,8,9,REPRESENTATIONAL,3,0,unreviewed,mt_Ep7TDFuYUa,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_Ep7TDFuYUa,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-B83BFF1184,https://education.asfai.org/objectives/0f7ce143-e7ae-5de1-b8d9-129b211ee153,Bar Models for Ratios,"Demonstrate the “Bar Models for Ratios” objective: Represent ratio and proportion problems using bar models (rectangular strips divided into equal parts labelled with quantities) and tape diagrams (segmented strips showing part-to-part and part-to-whole relationships); use these visual models to set up and solve unequal sharing, scaling, and percentage problems — drawing the diagram first, then reading off the answer.",Mathematics,Ratio & Proportion,9,12,REPRESENTATIONAL,3,0,unreviewed,mt_ePXg_XyCKU,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_ePXg_XyCKU,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-6DF52FCAB6,https://education.asfai.org/objectives/bfa24f86-eaac-5f17-b2e2-bdfe65dd8e13,Greenhouse Gas Science,"Demonstrate the “Greenhouse Gas Science” objective: Describe the electromagnetic spectrum and distinguish between short-wave solar radiation and long-wave infrared radiation emitted by Earth; explain how greenhouse gas molecules (CO2, CH4, N2O, H2O) absorb and re-emit infrared through molecular vibration while O2 and N2 do not; distinguish the natural greenhouse effect (which makes Earth habitable) from the enhanced greenhouse effect driven by human emissions; evaluate the relative potency of different greenhouse gases.",Science,Weather & Climate,11,12,CONCEPTUAL,0,0,unreviewed,mt_EQQWKz03P8,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_EQQWKz03P8,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-1D9B8324F8,https://education.asfai.org/objectives/247c7a32-b0ed-502b-ae6e-1c91555ea29e,Phonics Vocabulary,"Demonstrate the “Phonics Vocabulary” objective: Know and use the vocabulary of phonics and word structure — phoneme, grapheme, GPC (grapheme-phoneme correspondence), blend, segment, digraph, CVC, vowel, consonant, syllable, root word, suffix, prefix, and homophone — and understand that these words describe the building blocks that phonics instruction is built on.",English,Spelling & Word Study,4,7,LANGUAGE,3,0,unreviewed,mt_EqXlZfB4jp,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_EqXlZfB4jp,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-641156ABF0,https://education.asfai.org/objectives/93824c52-f8ee-5509-84b9-ce3102ee1f59,Percentages (age 9+),"Demonstrate the “Percentages (age 9+)” objective: Know and use the vocabulary of ratio and proportion — ratio, proportion, percentage, scale, equivalent, unequal, relative size, part-to-part, part-to-whole, and out of — and understand the difference between ratio (comparing parts to parts) and proportion (comparing a part to the whole).",Mathematics,Ratio & Proportion,9,11,LANGUAGE,3,0,unreviewed,mt_ESgc4YBw-a,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_ESgc4YBw-a,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-84EFFA0AC2,https://education.asfai.org/objectives/6414a6e9-769d-56a5-8f56-b701364596ed,Venn Diagrams and Counting Outcomes,Demonstrate the “Venn Diagrams and Counting Outcomes” objective: Construct and interpret Venn diagrams with two or three sets to organise and count outcomes; use systematic listing and the product rule for counting to enumerate all possible outcomes of combined events.,Mathematics,Probability,12,13,REPRESENTATIONAL,3,2,unreviewed,mt_eSv_w46u6H,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_eSv_w46u6H,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-468395D3EE,https://education.asfai.org/objectives/1cc21830-231a-5d5f-a9eb-039dcc5fadcf,Addition and subtraction within 1000,"Demonstrate the “Addition and subtraction within 1000” objective: Add and subtract within 1000 using concrete models, drawings, and strategies based on place value; understand composing and decomposing tens and hundreds.",Mathematics,Addition & Subtraction,7,8,PROCEDURAL,3,1,unreviewed,mt_ewmuMMPAzP,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_ewmuMMPAzP,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-0486DE494E,https://education.asfai.org/objectives/5ef15b40-5407-556a-bbc8-f0808a399112,"Mary Anning, Fossil Hunter","Demonstrate the “Mary Anning, Fossil Hunter” objective: Know who Mary Anning was — a pioneering fossil hunter from Lyme Regis, England, who discovered ichthyosaur and plesiosaur skeletons in the early 1800s and contributed to our understanding of prehistoric life.",Science,Dinosaurs & Paleontology,7,9,CONCEPTUAL,3,0,unreviewed,mt_excSPNHJWZ,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_excSPNHJWZ,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-446E2E821F,https://education.asfai.org/objectives/626fdfb2-2054-52a0-bf73-21534bf7b459,Time Units and Calendar Facts,"Demonstrate the “Time Units and Calendar Facts” objective: Know the number of seconds in a minute and the number of days in each month, year, and leap year.",Mathematics,Measurement,7,8,CONCEPTUAL,3,1,unreviewed,mt_EXlmTURK_o,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_EXlmTURK_o,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-D36BE13A0E,https://education.asfai.org/objectives/58d6c7ac-3f43-5ca4-a1bf-306733422558,Coral Bleaching & Acidification,"Demonstrate the “Coral Bleaching & Acidification” objective: Explain the mutualistic symbiosis between coral polyps and photosynthetic zooxanthellae; describe how heat stress causes bleaching (corals expel zooxanthellae and turn white); explain ocean acidification chemistry: CO2 dissolves in seawater to form carbonic acid, lowering pH and dissolving calcium carbonate skeletons; connect reef loss to the collapse of habitat for ~25% of marine species; evaluate current reef restoration efforts.",Science,Ocean Life,12,13,CONCEPTUAL,0,0,unreviewed,mt_EXO1bJ3G_v,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_EXO1bJ3G_v,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-DE077238AC,https://education.asfai.org/objectives/9d7d9d79-3f37-5e4b-8521-eb3b6f8f785a,Simple Food Chains,"Demonstrate the “Simple Food Chains” objective: Describe how animals obtain their food from plants and other animals, using the idea of a simple food chain, and identify different sources of food.",Science,Ecosystems & Habitats,6,7,CONCEPTUAL,3,1,unreviewed,mt_EygMHKs8Ed,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_EygMHKs8Ed,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-D59FEEFB05,https://education.asfai.org/objectives/37c4b260-2b9f-59bf-9a77-62695156f995,Finding a missing number in addition,Demonstrate the “Finding a missing number in addition” objective: Understand subtraction as finding an unknown addend (e.g. 10 − 8 = ? is the same as 8 + ? = 10).,Mathematics,Addition & Subtraction,6,7,CONCEPTUAL,3,1,unreviewed,mt_ezc2m_0dzN,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_ezc2m_0dzN,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-7BA6F880DF,https://education.asfai.org/objectives/37ba2255-708f-5ea4-97f0-40fe3bba9547,Defining Words,"Demonstrate the “Defining Words” objective: Define words by category and by one or more key attributes (e.g., 'a duck is a bird that swims'), making real-life connections between words and their use.",English,Vocabulary,6,9,CONCEPTUAL,3,6,unreviewed,mt_f_dMmvzxwo,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_f_dMmvzxwo,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-38AF23B4FB,https://education.asfai.org/objectives/0555064b-42f6-5d6b-bb5f-aa4eabcb8856,Force & Motion Vocabulary,"Demonstrate the “Force & Motion Vocabulary” objective: Use technical vocabulary for force and motion — balanced forces, unbalanced forces, resultant force, acceleration, deceleration, speed, moment, lever, fulcrum, mechanical advantage — and apply these when explaining and predicting how forces affect the motion and position of objects.",Science,Forces & Motion,9,11,LANGUAGE,3,0,unreviewed,mt_F3ATPTCYm6,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_F3ATPTCYm6,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-HIS-7278C39306,https://education.asfai.org/objectives/7f6ec370-d622-58dd-aef1-03bf6addabfc,Greek theatre,"Demonstrate the “Greek theatre” objective: Know that the ancient Greeks invented theatre, performing tragedies and comedies in large open-air amphitheatres with actors wearing masks — and that plays were performed as part of religious festivals honouring the god Dionysus, with audiences of thousands.",History,Ancient Greece & Rome,7,9,CONCEPTUAL,3,0,unreviewed,mt_f4O__f3OU4,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_f4O__f3OU4,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-2D2812DAD4,https://education.asfai.org/objectives/742b3c58-e7b6-53c3-a7af-c83ecf129dbc,Connecting maths to real life,"Demonstrate the “Connecting maths to real life” objective: Represent real-world problems with number sentences, bar models, or diagrams, and interpret the mathematical result back in context.",Mathematics,Mathematical Thinking,6,7,META,3,0,unreviewed,mt_f67qGDhyfi,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_f67qGDhyfi,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-CB42C73FD0,https://education.asfai.org/objectives/11ba7f33-29b1-591c-afa6-db64bdfab44e,Asking Questions,"Demonstrate the “Asking Questions” objective: Ask relevant questions to extend understanding; ask and answer questions to seek help, get information, or clarify something not understood.",English,Speaking & Listening,4,11,PROCEDURAL,3,7,unreviewed,mt_f8n4txtLej,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_f8n4txtLej,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-ELA-7F644DD148,https://education.asfai.org/objectives/cdc40e1c-5fda-5d60-b0aa-cbd177189b00,Single Letter Sounds,Demonstrate the “Single Letter Sounds” objective: Know the primary sound for each consonant and the short and long sounds for the five major vowels; respond speedily to single-letter graphemes.,English,Phonics & Word Reading,4,6,PROCEDURAL,3,6,unreviewed,mt_F978c32kDr,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_F978c32kDr,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-30B2BBDBE5,https://education.asfai.org/objectives/de7d8bc9-5268-5dc6-8e7f-3ec7ae223584,Why Polar Seasons Are Extreme,"Demonstrate the “Why Polar Seasons Are Extreme” objective: Understand why the poles have extreme seasons — Earth's axis is tilted at about 23.5°, so as it orbits the Sun, each pole spends half the year tilted toward the Sun (continuous daylight, warmer summer) and half tilted away (continuous darkness, bitter winter); this tilt also drives the annual cycle of sea ice expanding in winter and retreating in summer, and triggers animal behaviours like migration and breeding.",Science,Polar Regions,7,9,CONCEPTUAL,3,0,unreviewed,mt_f9syMry-0S,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_f9syMry-0S,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-25BADEBAA7,https://education.asfai.org/objectives/ae3ec5af-1000-57c2-bf31-52b72c9a9ee0,Shape patterns (age 7+),"Demonstrate the “Shape patterns (age 7+)” objective: Look for and use mathematical structure: apply place-value patterns to three-digit operations, use multiplication/division relationships, and exploit shape properties to classify.",Mathematics,Mathematical Thinking,7,8,META,3,0,unreviewed,mt_FAXjFkgG6X,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_FAXjFkgG6X,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-MAT-654054B05E,https://education.asfai.org/objectives/d79925c1-91e0-5e73-8052-b7f556f3e0c6,Equivalent fractions,"Demonstrate the “Equivalent fractions” objective: Recognise and show, using diagrams, equivalent fractions with small denominators.",Mathematics,Fractions,7,8,CONCEPTUAL,3,1,unreviewed,mt_FbDKeLfBCo,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_FbDKeLfBCo,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
ASFAI-SCI-3D695EEC63,https://education.asfai.org/objectives/48f9ccc6-610c-5a2d-9d10-c5389ae1fc16,Newton's Third Law,"Demonstrate the “Newton's Third Law” objective: State and apply Newton's Third Law: every force has an equal and opposite reaction force acting on a different object, distinguishing action-reaction pairs from balanced forces.",Science,Forces & Motion,12,13,CONCEPTUAL,4,2,unreviewed,mt_fbYbe3YSVj,https://education.asfai.org/sources/marble/releases/1.0.0/topics/mt_fbYbe3YSVj,https://github.com/withmarbleapp/os-taxonomy/blob/96a7933754af672e1bfdbf7ecb05c325860c6e0d/data/topics.json
